order_id,customer_id,destination_id,shipping_mode_id,order_status_id,delivery_status_id,order_type_id,order_date,shipping_date,days_for_shipping_real,days_for_shipment_scheduled
24187,3141,2191,3,6,2,4,12/20/2015 1:25,12/23/2015 1:25,3,2
24188,4517,534,3,3,2,2,12/20/2015 1:47,12/24/2015 1:47,4,2
24189,6295,1911,4,2,2,1,12/20/2015 2:08,12/25/2015 2:08,5,4
24190,12211,1911,4,7,2,3,12/20/2015 2:29,12/26/2015 2:29,6,4
24191,10642,2267,4,4,1,2,12/20/2015 2:50,12/22/2015 2:50,2,4
24192,7882,2267,4,2,1,1,12/20/2015 3:11,12/23/2015 3:11,3,4
24194,11516,2266,1,3,2,2,12/20/2015 3:53,12/22/2015 3:53,2,1
24195,1031,1917,1,3,2,2,12/20/2015 4:14,12/22/2015 4:14,2,1
24196,11978,592,1,7,2,3,12/20/2015 4:35,12/22/2015 4:35,2,1
24197,5887,743,1,6,2,4,12/20/2015 4:56,12/22/2015 4:56,2,1
24198,1048,743,1,8,2,4,12/20/2015 5:17,12/22/2015 5:17,2,1
24199,697,2217,1,3,2,2,12/20/2015 5:38,12/22/2015 5:38,2,1
24200,2629,1864,1,7,2,3,12/20/2015 5:59,12/22/2015 5:59,2,1
24201,2327,2228,1,8,2,4,12/20/2015 6:20,12/22/2015 6:20,2,1
24202,9089,1914,4,4,1,2,12/20/2015 6:41,12/23/2015 6:41,3,4
24203,11263,1914,4,3,4,2,12/20/2015 7:02,12/24/2015 7:02,4,4
24204,4531,1914,4,3,2,2,12/20/2015 7:23,12/25/2015 7:23,5,4
24205,6721,766,4,3,2,2,12/20/2015 7:44,12/26/2015 7:44,6,4
24206,6286,2201,4,2,1,1,12/20/2015 8:05,12/22/2015 8:05,2,4
24207,6936,2201,4,8,1,4,12/20/2015 8:26,12/23/2015 8:26,3,4
24209,10098,1355,4,6,2,4,12/20/2015 9:08,12/25/2015 9:08,5,4
24211,7196,2224,4,5,1,3,12/20/2015 9:50,12/22/2015 9:50,2,4
24213,5033,1346,1,3,2,2,12/20/2015 10:32,12/22/2015 10:32,2,1
24214,4650,1346,1,2,2,1,12/20/2015 10:53,12/22/2015 10:53,2,1
24215,3247,2250,1,4,2,2,12/20/2015 11:14,12/22/2015 11:14,2,1
24216,6163,746,3,3,4,2,12/20/2015 11:35,12/22/2015 11:35,2,2
24217,11943,746,3,3,2,2,12/20/2015 11:56,12/23/2015 11:56,3,2
24218,11775,2207,1,8,2,4,12/20/2015 12:17,12/22/2015 12:17,2,1
24219,2330,2058,1,3,2,2,12/20/2015 12:38,12/22/2015 12:38,2,1
24220,1848,2058,1,7,2,3,12/20/2015 12:59,12/22/2015 12:59,2,1
24221,3888,2058,4,6,1,4,12/20/2015 13:20,12/22/2015 13:20,2,4
24222,9946,2058,4,7,1,3,12/20/2015 13:41,12/23/2015 13:41,3,4
24223,830,817,4,8,4,4,12/20/2015 14:02,12/24/2015 14:02,4,4
24224,693,817,4,2,2,1,12/20/2015 14:23,12/25/2015 14:23,5,4
24225,1628,817,4,6,2,4,12/20/2015 14:44,12/26/2015 14:44,6,4
24226,10040,2236,4,3,1,2,12/20/2015 15:05,12/22/2015 15:05,2,4
24227,3901,2236,4,3,1,2,12/20/2015 15:26,12/23/2015 15:26,3,4
24228,10105,2236,3,3,2,2,12/20/2015 15:47,12/24/2015 15:47,4,2
24229,5202,2236,4,4,2,2,12/20/2015 16:08,12/25/2015 16:08,5,4
24230,1718,2201,4,3,2,2,12/20/2015 16:29,12/26/2015 16:29,6,4
24231,1729,2201,4,7,1,3,12/20/2015 16:50,12/22/2015 16:50,2,4
24232,4306,2201,4,7,1,3,12/20/2015 17:11,12/23/2015 17:11,3,4
24233,4573,1321,4,2,4,1,12/20/2015 17:32,12/24/2015 17:32,4,4
24234,8608,1309,4,3,2,2,12/20/2015 17:53,12/25/2015 17:53,5,4
24235,7790,1908,4,7,2,3,12/20/2015 18:14,12/26/2015 18:14,6,4
24236,3551,1908,1,3,2,2,12/20/2015 18:36,12/22/2015 18:36,2,1
24238,2006,1908,4,6,4,4,12/20/2015 19:18,12/24/2015 19:18,4,4
24239,8349,2251,4,6,2,4,12/20/2015 19:39,12/25/2015 19:39,5,4
24241,560,2251,4,2,1,1,12/20/2015 20:21,12/22/2015 20:21,2,4
24242,6199,2251,4,6,1,4,12/20/2015 20:42,12/23/2015 20:42,3,4
24243,6239,785,4,3,4,2,12/20/2015 21:03,12/24/2015 21:03,4,4
24244,9291,760,3,8,2,4,12/20/2015 21:24,12/25/2015 21:24,5,2
24246,7317,2226,4,5,1,3,12/20/2015 22:06,12/22/2015 22:06,2,4
24248,4256,2266,4,7,4,3,12/20/2015 22:48,12/24/2015 22:48,4,4
24249,3303,1873,4,3,2,2,12/20/2015 23:09,12/25/2015 23:09,5,4
24250,5062,1873,4,3,2,2,12/20/2015 23:30,12/26/2015 23:30,6,4
24252,6443,2236,4,8,1,4,12/21/2015 0:12,12/24/2015 0:12,3,4
24253,8380,1869,4,7,4,3,12/21/2015 0:33,12/25/2015 0:33,4,4
24254,6296,2224,2,4,4,2,12/21/2015 0:54,12/21/2015 12:54,0,0
24255,10554,2224,1,7,2,3,12/21/2015 1:15,12/23/2015 1:15,2,1
24256,4749,2224,1,4,2,2,12/21/2015 1:36,12/23/2015 1:36,2,1
24257,835,2224,4,4,1,2,12/21/2015 1:57,12/24/2015 1:57,3,4
24258,2132,2250,4,8,4,4,12/21/2015 2:18,12/25/2015 2:18,4,4
24259,1031,2250,4,7,2,3,12/21/2015 2:39,12/26/2015 2:39,5,4
24261,8948,1305,4,4,1,2,12/21/2015 3:21,12/23/2015 3:21,2,4
24262,10881,1305,4,7,1,3,12/21/2015 3:42,12/24/2015 3:42,3,4
24263,11236,1305,4,6,4,4,12/21/2015 4:03,12/25/2015 4:03,4,4
24264,12157,1305,3,3,2,2,12/21/2015 4:24,12/26/2015 4:24,5,2
24266,431,1886,4,6,1,4,12/21/2015 5:06,12/23/2015 5:06,2,4
24267,1471,1886,4,3,1,2,12/21/2015 5:27,12/24/2015 5:27,3,4
24268,11202,2236,4,2,4,1,12/21/2015 5:48,12/25/2015 5:48,4,4
24271,1448,2236,4,6,1,4,12/21/2015 6:51,12/23/2015 6:51,2,4
24272,11195,2236,4,7,1,3,12/21/2015 7:12,12/24/2015 7:12,3,4
24274,9871,595,3,7,2,3,12/21/2015 7:54,12/26/2015 7:54,5,2
24275,291,2201,3,3,2,2,12/21/2015 8:15,12/27/2015 8:15,6,2
24276,2434,1892,3,7,4,3,12/21/2015 8:36,12/23/2015 8:36,2,2
24277,5715,681,4,3,1,2,12/21/2015 8:57,12/24/2015 8:57,3,4
24278,3021,681,4,2,4,1,12/21/2015 9:18,12/25/2015 9:18,4,4
24279,5589,681,4,3,2,2,12/21/2015 9:39,12/26/2015 9:39,5,4
24280,4422,587,3,8,2,4,12/21/2015 10:00,12/27/2015 10:00,6,2
24281,4113,587,3,8,4,4,12/21/2015 10:21,12/23/2015 10:21,2,2
24282,12211,2201,3,3,2,2,12/21/2015 10:42,12/24/2015 10:42,3,2
24283,10154,2201,4,7,4,3,12/21/2015 11:03,12/25/2015 11:03,4,4
24284,2991,1931,4,2,2,1,12/21/2015 11:24,12/26/2015 11:24,5,4
24285,3421,2212,4,3,2,2,12/21/2015 11:46,12/27/2015 11:46,6,4
24286,5605,582,4,3,1,2,12/21/2015 12:07,12/23/2015 12:07,2,4
24287,5004,582,4,8,1,4,12/21/2015 12:28,12/24/2015 12:28,3,4
24288,5976,582,4,8,4,4,12/21/2015 12:49,12/25/2015 12:49,4,4
24289,1139,582,4,3,2,2,12/21/2015 13:10,12/26/2015 13:10,5,4
24290,5505,582,4,4,2,2,12/21/2015 13:31,12/27/2015 13:31,6,4
24291,4751,1951,4,3,1,2,12/21/2015 13:52,12/23/2015 13:52,2,4
24292,1559,1951,4,7,1,3,12/21/2015 14:13,12/24/2015 14:13,3,4
24293,7926,594,2,3,2,2,12/21/2015 14:34,12/22/2015 2:34,1,0
24297,3513,826,4,6,1,4,12/21/2015 15:58,12/24/2015 15:58,3,4
24298,6701,826,4,3,4,2,12/21/2015 16:19,12/25/2015 16:19,4,4
24299,272,826,4,8,2,4,12/21/2015 16:40,12/26/2015 16:40,5,4
24300,4669,1355,1,8,2,4,12/21/2015 17:01,12/23/2015 17:01,2,1
24301,4168,1355,1,7,2,3,12/21/2015 17:22,12/23/2015 17:22,2,1
24302,10643,1355,1,3,2,2,12/21/2015 17:43,12/23/2015 17:43,2,1
24303,5976,1355,1,7,2,3,12/21/2015 18:04,12/23/2015 18:04,2,1
24304,4973,740,1,3,2,2,12/21/2015 18:25,12/23/2015 18:25,2,1
24305,6445,559,1,2,2,1,12/21/2015 18:46,12/23/2015 18:46,2,1
24306,285,559,1,9,3,4,12/21/2015 19:07,12/23/2015 19:07,2,1
24307,7351,559,2,3,2,2,12/21/2015 19:28,12/22/2015 7:28,1,0
24308,5821,559,2,7,2,3,12/21/2015 19:49,12/22/2015 7:49,1,0
24309,707,1326,2,7,2,3,12/21/2015 20:10,12/22/2015 8:10,1,0
24310,5093,661,4,7,2,3,12/21/2015 20:31,12/27/2015 20:31,6,4
24311,3617,1358,4,7,1,3,12/21/2015 20:52,12/23/2015 20:52,2,4
24312,2160,1335,4,7,1,3,12/21/2015 21:13,12/24/2015 21:13,3,4
24313,5780,1335,4,3,4,2,12/21/2015 21:34,12/25/2015 21:34,4,4
24314,3567,1335,4,3,2,2,12/21/2015 21:55,12/26/2015 21:55,5,4
24315,8704,1965,3,7,2,3,12/21/2015 22:16,12/27/2015 22:16,6,2
24316,5125,1832,3,3,4,2,12/21/2015 22:37,12/23/2015 22:37,2,2
24317,6274,1832,3,7,2,3,12/21/2015 22:58,12/24/2015 22:58,3,2
24318,2118,582,4,7,4,3,12/21/2015 23:19,12/25/2015 23:19,4,4
24319,1347,582,4,2,2,1,12/21/2015 23:40,12/26/2015 23:40,5,4
24320,7027,582,1,2,2,1,12/22/2015 0:01,12/24/2015 0:01,2,1
24321,1358,582,4,4,1,2,12/22/2015 0:22,12/24/2015 0:22,2,4
24322,10836,1304,4,6,1,4,12/22/2015 0:43,12/25/2015 0:43,3,4
24323,7739,2053,4,3,4,2,12/22/2015 1:04,12/26/2015 1:04,4,4
24324,5849,1304,1,6,2,4,12/22/2015 1:25,12/24/2015 1:25,2,1
24325,11339,1330,3,8,2,4,12/22/2015 1:46,12/28/2015 1:46,6,2
24327,2133,1330,1,3,2,2,12/22/2015 2:28,12/24/2015 2:28,2,1
24328,8998,2201,4,3,4,2,12/22/2015 2:49,12/26/2015 2:49,4,4
24329,5817,1355,4,7,2,3,12/22/2015 3:10,12/27/2015 3:10,5,4
24330,4538,1355,4,7,2,3,12/22/2015 3:31,12/28/2015 3:31,6,4
24332,2901,2245,2,3,4,2,12/22/2015 4:13,12/22/2015 16:13,0,0
24333,9610,1354,3,4,2,2,12/22/2015 4:35,12/26/2015 4:35,4,2
24334,3751,1354,4,3,2,2,12/22/2015 4:56,12/27/2015 4:56,5,4
24337,7892,755,2,3,4,2,12/22/2015 5:59,12/22/2015 17:59,0,0
24338,4111,755,2,7,4,3,12/22/2015 6:20,12/22/2015 18:20,0,0
24339,237,612,2,3,4,2,12/22/2015 6:41,12/22/2015 18:41,0,0
24341,8734,712,2,8,4,4,12/22/2015 7:23,12/22/2015 19:23,0,0
24342,3973,712,4,6,1,4,12/22/2015 7:44,12/25/2015 7:44,3,4
24343,1581,1929,4,3,4,2,12/22/2015 8:05,12/26/2015 8:05,4,4
24344,6024,2055,4,7,2,3,12/22/2015 8:26,12/27/2015 8:26,5,4
24346,8905,2055,4,7,1,3,12/22/2015 9:08,12/24/2015 9:08,2,4
24347,10591,1345,1,3,2,2,12/22/2015 9:29,12/24/2015 9:29,2,1
24348,139,2265,1,7,2,3,12/22/2015 9:50,12/24/2015 9:50,2,1
24349,10447,2265,4,3,2,2,12/22/2015 10:11,12/27/2015 10:11,5,4
24350,7663,2265,4,4,2,2,12/22/2015 10:32,12/28/2015 10:32,6,4
24352,7593,2265,4,8,1,4,12/22/2015 11:14,12/25/2015 11:14,3,4
24353,9489,2265,4,3,4,2,12/22/2015 11:35,12/26/2015 11:35,4,4
24354,2412,2265,4,7,2,3,12/22/2015 11:56,12/27/2015 11:56,5,4
24355,6664,2265,4,3,2,2,12/22/2015 12:17,12/28/2015 12:17,6,4
24356,7752,1335,4,3,1,2,12/22/2015 12:38,12/24/2015 12:38,2,4
24357,11122,2201,4,2,1,1,12/22/2015 12:59,12/25/2015 12:59,3,4
24358,2716,2201,4,8,4,4,12/22/2015 13:20,12/26/2015 13:20,4,4
24359,1247,2201,1,7,2,3,12/22/2015 13:41,12/24/2015 13:41,2,1
24360,2166,2201,1,3,2,2,12/22/2015 14:02,12/24/2015 14:02,2,1
24361,9314,545,1,2,2,1,12/22/2015 14:23,12/24/2015 14:23,2,1
24363,6257,545,1,3,2,2,12/22/2015 15:05,12/24/2015 15:05,2,1
24364,863,1935,1,2,2,1,12/22/2015 15:26,12/24/2015 15:26,2,1
24365,9160,2250,1,3,2,2,12/22/2015 15:47,12/24/2015 15:47,2,1
24366,2314,1922,1,3,2,2,12/22/2015 16:08,12/24/2015 16:08,2,1
24368,2670,1886,3,6,2,4,12/22/2015 16:50,12/26/2015 16:50,4,2
24369,3519,1886,3,3,2,2,12/22/2015 17:11,12/27/2015 17:11,5,2
24370,1081,1886,3,7,2,3,12/22/2015 17:32,12/28/2015 17:32,6,2
24371,6294,1886,3,2,4,1,12/22/2015 17:53,12/24/2015 17:53,2,2
24372,12335,1886,1,7,2,3,12/22/2015 18:14,12/24/2015 18:14,2,1
24373,7170,1886,1,9,3,4,12/22/2015 18:35,12/24/2015 18:35,2,1
24374,7007,1886,1,3,2,2,12/22/2015 18:56,12/24/2015 18:56,2,1
24375,11454,1886,4,3,2,2,12/22/2015 19:17,12/28/2015 19:17,6,4
24376,8436,510,4,3,1,2,12/22/2015 19:38,12/24/2015 19:38,2,4
24377,320,510,4,8,1,4,12/22/2015 19:59,12/25/2015 19:59,3,4
24378,8285,1304,4,5,4,3,12/22/2015 20:20,12/26/2015 20:20,4,4
24379,1603,1314,4,4,2,2,12/22/2015 20:41,12/27/2015 20:41,5,4
24380,2814,1314,1,3,2,2,12/22/2015 21:02,12/24/2015 21:02,2,1
24381,6295,528,1,3,2,2,12/22/2015 21:24,12/24/2015 21:24,2,1
24382,11337,528,4,6,1,4,12/22/2015 21:45,12/25/2015 21:45,3,4
24383,5603,528,2,4,2,2,12/22/2015 22:06,12/23/2015 10:06,1,0
24384,3990,1305,2,8,2,4,12/22/2015 22:27,12/23/2015 10:27,1,0
24385,2496,1305,3,9,3,4,12/22/2015 22:48,12/28/2015 22:48,6,2
24386,5298,743,3,7,4,3,12/22/2015 23:09,12/24/2015 23:09,2,2
24387,2045,743,3,2,2,1,12/22/2015 23:30,12/25/2015 23:30,3,2
24388,3316,2201,3,6,2,4,12/22/2015 23:51,12/26/2015 23:51,4,2
24389,4971,2201,3,7,2,3,12/23/2015 0:12,12/28/2015 0:12,5,2
24390,2893,2211,3,8,2,4,12/23/2015 0:33,12/29/2015 0:33,6,2
24391,6766,1355,4,7,1,3,12/23/2015 0:54,12/25/2015 0:54,2,4
24392,1002,2266,4,3,1,2,12/23/2015 1:15,12/26/2015 1:15,3,4
24393,11203,2266,4,8,4,4,12/23/2015 1:36,12/27/2015 1:36,4,4
24394,256,1335,4,7,2,3,12/23/2015 1:57,12/28/2015 1:57,5,4
24395,1534,1335,3,2,2,1,12/23/2015 2:18,12/29/2015 2:18,6,2
24396,41,1303,3,2,4,1,12/23/2015 2:39,12/25/2015 2:39,2,2
24397,11315,1303,2,7,4,3,12/23/2015 3:00,12/23/2015 15:00,0,0
24398,9779,1303,3,6,2,4,12/23/2015 3:21,12/27/2015 3:21,4,2
24399,8006,1303,3,4,2,2,12/23/2015 3:42,12/28/2015 3:42,5,2
24400,3544,1303,3,3,2,2,12/23/2015 4:03,12/29/2015 4:03,6,2
24401,10627,1303,3,3,4,2,12/23/2015 4:24,12/25/2015 4:24,2,2
24402,6885,1303,3,6,2,4,12/23/2015 4:45,12/26/2015 4:45,3,2
24403,2510,1924,4,3,4,2,12/23/2015 5:06,12/27/2015 5:06,4,4
24404,2746,1924,3,2,2,1,12/23/2015 5:27,12/28/2015 5:27,5,2
24405,311,2248,3,6,2,4,12/23/2015 5:48,12/29/2015 5:48,6,2
24406,5432,1826,3,3,4,2,12/23/2015 6:09,12/25/2015 6:09,2,2
24407,11287,1355,3,7,2,3,12/23/2015 6:30,12/26/2015 6:30,3,2
24408,5799,1355,3,2,2,1,12/23/2015 6:51,12/27/2015 6:51,4,2
24409,10564,1304,1,6,2,4,12/23/2015 7:12,12/25/2015 7:12,2,1
24410,11729,1355,1,6,2,4,12/23/2015 7:33,12/25/2015 7:33,2,1
24411,12231,1346,3,6,4,4,12/23/2015 7:54,12/25/2015 7:54,2,2
24412,10297,1346,1,3,2,2,12/23/2015 8:15,12/25/2015 8:15,2,1
24413,7158,1346,1,3,2,2,12/23/2015 8:36,12/25/2015 8:36,2,1
24414,10843,1859,4,7,2,3,12/23/2015 8:57,12/28/2015 8:57,5,4
24415,5763,1347,4,3,2,2,12/23/2015 9:18,12/29/2015 9:18,6,4
24416,11844,1347,4,7,1,3,12/23/2015 9:39,12/25/2015 9:39,2,4
24417,8096,1347,4,6,1,4,12/23/2015 10:00,12/26/2015 10:00,3,4
24418,5958,1347,4,1,3,4,12/23/2015 10:21,12/27/2015 10:21,4,4
24419,8796,682,4,2,2,1,12/23/2015 10:42,12/28/2015 10:42,5,4
24421,10051,682,4,7,1,3,12/23/2015 11:24,12/25/2015 11:24,2,4
24422,8833,682,4,6,1,4,12/23/2015 11:45,12/26/2015 11:45,3,4
24423,492,1355,1,3,2,2,12/23/2015 12:06,12/25/2015 12:06,2,1
24424,12226,2245,4,2,2,1,12/23/2015 12:27,12/28/2015 12:27,5,4
24425,4765,2245,4,6,2,4,12/23/2015 12:48,12/29/2015 12:48,6,4
24426,10990,2245,3,3,4,2,12/23/2015 13:09,12/25/2015 13:09,2,2
24427,8600,2245,3,2,2,1,12/23/2015 13:30,12/26/2015 13:30,3,2
24428,4908,1335,4,2,4,1,12/23/2015 13:51,12/27/2015 13:51,4,4
24429,12324,1335,4,3,2,2,12/23/2015 14:12,12/28/2015 14:12,5,4
24430,4745,1335,1,7,2,3,12/23/2015 14:34,12/25/2015 14:34,2,1
24431,6065,1303,1,7,2,3,12/23/2015 14:55,12/25/2015 14:55,2,1
24432,9588,1303,1,7,2,3,12/23/2015 15:16,12/25/2015 15:16,2,1
24435,10440,2209,4,3,2,2,12/23/2015 16:19,12/29/2015 16:19,6,4
24436,315,2209,1,3,2,2,12/23/2015 16:40,12/25/2015 16:40,2,1
24437,1117,2209,4,6,1,4,12/23/2015 17:01,12/26/2015 17:01,3,4
24438,12038,2209,4,3,4,2,12/23/2015 17:22,12/27/2015 17:22,4,4
24439,9721,2224,3,3,2,2,12/23/2015 17:43,12/28/2015 17:43,5,2
24440,7174,2224,3,3,2,2,12/23/2015 18:04,12/29/2015 18:04,6,2
24441,12018,2224,3,7,4,3,12/23/2015 18:25,12/25/2015 18:25,2,2
24442,5610,2191,3,2,2,1,12/23/2015 18:46,12/26/2015 18:46,3,2
24443,11703,734,3,6,2,4,12/23/2015 19:07,12/27/2015 19:07,4,2
24444,11446,725,3,2,2,1,12/23/2015 19:28,12/28/2015 19:28,5,2
24445,4731,1321,3,3,2,2,12/23/2015 19:49,12/29/2015 19:49,6,2
24446,1571,1321,3,8,4,4,12/23/2015 20:10,12/25/2015 20:10,2,2
24447,10489,2048,3,7,2,3,12/23/2015 20:31,12/26/2015 20:31,3,2
24448,9441,2048,3,3,2,2,12/23/2015 20:52,12/27/2015 20:52,4,2
24449,6910,1355,4,6,2,4,12/23/2015 21:13,12/28/2015 21:13,5,4
24450,1577,1326,4,7,2,3,12/23/2015 21:34,12/29/2015 21:34,6,4
24451,6640,1326,4,7,1,3,12/23/2015 21:55,12/25/2015 21:55,2,4
24452,7115,644,4,8,1,4,12/23/2015 22:16,12/26/2015 22:16,3,4
24453,4841,644,4,1,3,4,12/23/2015 22:37,12/27/2015 22:37,4,4
24455,6331,644,4,3,2,2,12/23/2015 23:19,12/29/2015 23:19,6,4
24456,8404,2216,4,6,1,4,12/23/2015 23:40,12/25/2015 23:40,2,4
24457,70,1866,4,4,1,2,12/24/2015 0:01,12/27/2015 0:01,3,4
24458,943,1335,1,3,2,2,12/24/2015 0:22,12/26/2015 0:22,2,1
24459,2630,1321,1,3,2,2,12/24/2015 0:43,12/26/2015 0:43,2,1
24460,490,1333,1,7,2,3,12/24/2015 1:04,12/26/2015 1:04,2,1
24461,8060,2265,4,1,3,4,12/24/2015 1:25,12/26/2015 1:25,2,4
24462,5264,1305,4,3,1,2,12/24/2015 1:46,12/27/2015 1:46,3,4
24463,7191,1305,4,3,4,2,12/24/2015 2:07,12/28/2015 2:07,4,4
24464,749,1336,4,3,2,2,12/24/2015 2:28,12/29/2015 2:28,5,4
24466,1440,1336,4,7,1,3,12/24/2015 3:10,12/26/2015 3:10,2,4
24467,10748,1336,4,7,1,3,12/24/2015 3:31,12/27/2015 3:31,3,4
24468,6342,1336,4,3,4,2,12/24/2015 3:52,12/28/2015 3:52,4,4
24469,6161,1336,4,8,2,4,12/24/2015 4:13,12/29/2015 4:13,5,4
24470,10990,1336,4,7,2,3,12/24/2015 4:34,12/30/2015 4:34,6,4
24471,11167,1347,4,7,1,3,12/24/2015 4:55,12/26/2015 4:55,2,4
24472,9710,1326,4,7,1,3,12/24/2015 5:16,12/27/2015 5:16,3,4
24473,9491,649,4,2,4,1,12/24/2015 5:37,12/28/2015 5:37,4,4
24475,10260,2221,4,7,2,3,12/24/2015 6:19,12/30/2015 6:19,6,4
24476,7158,2221,4,7,1,3,12/24/2015 6:40,12/26/2015 6:40,2,4
24477,3830,1926,4,4,1,2,12/24/2015 7:01,12/27/2015 7:01,3,4
24479,5321,1340,4,4,2,2,12/24/2015 7:44,12/29/2015 7:44,5,4
24480,10165,1340,4,7,2,3,12/24/2015 8:05,12/30/2015 8:05,6,4
24481,10268,2201,4,3,1,2,12/24/2015 8:26,12/26/2015 8:26,2,4
24482,9502,1305,4,8,1,4,12/24/2015 8:47,12/27/2015 8:47,3,4
24483,9817,2248,4,6,4,4,12/24/2015 9:08,12/28/2015 9:08,4,4
24484,10543,519,4,3,2,2,12/24/2015 9:29,12/29/2015 9:29,5,4
24485,12307,529,4,3,2,2,12/24/2015 9:50,12/30/2015 9:50,6,4
24486,5688,2223,4,7,1,3,12/24/2015 10:11,12/26/2015 10:11,2,4
24488,10386,550,3,3,2,2,12/24/2015 10:53,12/28/2015 10:53,4,2
24490,1426,1304,3,1,3,4,12/24/2015 11:35,12/30/2015 11:35,6,2
24491,1503,1304,4,6,1,4,12/24/2015 11:56,12/26/2015 11:56,2,4
24493,5146,519,4,9,3,4,12/24/2015 12:38,12/28/2015 12:38,4,4
24494,5859,1928,4,8,2,4,12/24/2015 12:59,12/29/2015 12:59,5,4
24495,9962,1928,4,3,2,2,12/24/2015 13:20,12/30/2015 13:20,6,4
24498,6990,575,4,8,4,4,12/24/2015 14:23,12/28/2015 14:23,4,4
24499,9333,575,4,3,2,2,12/24/2015 14:44,12/29/2015 14:44,5,4
24500,6338,575,4,4,2,2,12/24/2015 15:05,12/30/2015 15:05,6,4
24501,5922,575,4,3,1,2,12/24/2015 15:26,12/26/2015 15:26,2,4
24502,11602,575,4,4,1,2,12/24/2015 15:47,12/27/2015 15:47,3,4
24503,10783,660,4,8,4,4,12/24/2015 16:08,12/28/2015 16:08,4,4
24504,11306,1345,3,2,2,1,12/24/2015 16:29,12/29/2015 16:29,5,2
24505,7948,1345,3,2,2,1,12/24/2015 16:50,12/30/2015 16:50,6,2
24506,739,1345,4,1,3,4,12/24/2015 17:11,12/26/2015 17:11,2,4
24507,9238,631,4,8,1,4,12/24/2015 17:32,12/27/2015 17:32,3,4
24508,7097,1865,4,7,4,3,12/24/2015 17:53,12/28/2015 17:53,4,4
24509,12349,2269,4,7,2,3,12/24/2015 18:14,12/29/2015 18:14,5,4
24510,8385,1946,4,7,2,3,12/24/2015 18:35,12/30/2015 18:35,6,4
24511,5382,1946,4,3,1,2,12/24/2015 18:56,12/26/2015 18:56,2,4
24512,10405,1330,4,3,1,2,12/24/2015 19:17,12/27/2015 19:17,3,4
24513,467,1330,4,3,4,2,12/24/2015 19:38,12/28/2015 19:38,4,4
24514,5910,1332,4,2,2,1,12/24/2015 19:59,12/29/2015 19:59,5,4
24515,847,1332,4,8,2,4,12/24/2015 20:20,12/30/2015 20:20,6,4
24516,2899,543,4,7,1,3,12/24/2015 20:41,12/26/2015 20:41,2,4
24517,11995,543,4,3,1,2,12/24/2015 21:02,12/27/2015 21:02,3,4
24518,2922,543,2,2,2,1,12/24/2015 21:23,12/25/2015 9:23,1,0
24519,9791,543,4,6,2,4,12/24/2015 21:44,12/29/2015 21:44,5,4
24520,11058,543,4,7,2,3,12/24/2015 22:05,12/30/2015 22:05,6,4
24521,8675,543,4,2,1,1,12/24/2015 22:26,12/26/2015 22:26,2,4
24522,8206,1330,4,8,1,4,12/24/2015 22:47,12/27/2015 22:47,3,4
24524,2072,667,4,7,2,3,12/24/2015 23:29,12/29/2015 23:29,5,4
24525,3106,667,4,4,2,2,12/24/2015 23:50,12/30/2015 23:50,6,4
24526,12075,2259,4,4,1,2,12/25/2015 0:12,12/27/2015 0:12,2,4
24527,4654,1326,1,3,2,2,12/25/2015 0:33,12/27/2015 0:33,2,1
24529,7864,2268,1,3,2,2,12/25/2015 1:15,12/27/2015 1:15,2,1
24531,8136,1922,3,3,4,2,12/25/2015 1:57,12/27/2015 1:57,2,2
24532,7971,1922,3,6,2,4,12/25/2015 2:18,12/28/2015 2:18,3,2
24533,4119,1830,4,3,4,2,12/25/2015 2:39,12/29/2015 2:39,4,4
24534,6042,1830,4,7,2,3,12/25/2015 3:00,12/30/2015 3:00,5,4
24535,6141,2267,4,2,2,1,12/25/2015 3:21,12/31/2015 3:21,6,4
24536,4342,2267,4,2,1,1,12/25/2015 3:42,12/27/2015 3:42,2,4
24537,6270,1330,4,6,1,4,12/25/2015 4:03,12/28/2015 4:03,3,4
24538,12410,2236,4,7,4,3,12/25/2015 4:24,12/29/2015 4:24,4,4
24539,7414,2236,4,7,2,3,12/25/2015 4:45,12/30/2015 4:45,5,4
24540,8207,2236,4,4,2,2,12/25/2015 5:06,12/31/2015 5:06,6,4
24542,3678,1871,3,3,2,2,12/25/2015 5:48,12/28/2015 5:48,3,2
24543,7511,1871,3,8,2,4,12/25/2015 6:09,12/29/2015 6:09,4,2
24545,12424,1871,3,6,2,4,12/25/2015 6:51,12/31/2015 6:51,6,2
24546,3318,2201,3,3,4,2,12/25/2015 7:12,12/27/2015 7:12,2,2
24547,1664,2201,3,3,2,2,12/25/2015 7:33,12/28/2015 7:33,3,2
24548,6763,765,4,3,4,2,12/25/2015 7:54,12/29/2015 7:54,4,4
24549,9837,682,4,3,2,2,12/25/2015 8:15,12/30/2015 8:15,5,4
24550,836,682,4,2,2,1,12/25/2015 8:36,12/31/2015 8:36,6,4
24551,8078,2269,4,2,1,1,12/25/2015 8:57,12/27/2015 8:57,2,4
24552,3275,2269,4,3,1,2,12/25/2015 9:18,12/28/2015 9:18,3,4
24553,853,2269,4,3,4,2,12/25/2015 9:39,12/29/2015 9:39,4,4
24554,145,2269,4,3,2,2,12/25/2015 10:00,12/30/2015 10:00,5,4
24555,3883,2234,4,3,2,2,12/25/2015 10:21,12/31/2015 10:21,6,4
